16온스	NNG
모카라떼	NNG
컵홀더	NNG
티음료	NNG
커피종류	NNG
초코시럽	NNG
청운신협	NNG
체크카드	NNG
결제.	NNG
20%할인	NNG
엘리베이터	NNG
아포카도	NNG
빅사이즈	NNG
더치커피2800원	NNG
테이크아웃잔할인	NNG
두펌프	NNG
한샷	NNG
오케이캐쉬백	NNG
영업시간	NNG
오전10시	NNG
오후10시	NNG
밀크폼	NNG
우유거품	NNG
코코아	NNG
사천원	NNG
유자에이드	NNG
대만	NNG
실론	NNG
타이거	NNG
슈가	NNG
호랑이	NNG
무늬	NNG
6개월	NNG
수제	NNG
누가	NNG
크래커	NNG
스트로우	NNG
고객층	NNG
쟈스민	NNG
이름	NNG
1분	NNG
컬러	NNG
색소	NNG
식용	NNG
이천원	NNG
초코집	NNG
출입구	NNG
휘핑크림크림	NNG
흰색	NNG
뜨거워서	NNG
딸기잼	NNG
잼	NNG
90프로	NNG
계절과일	NNG
100프로	NNG
찐해서	NNG
허브차	NNG
식물	NNG
레몬밤	NNG
키	NNG
참귤	NNG
니트로	NNG
냉장	NNG
가스통	NNG
맥주	NNG
이디야	NNG
실버	NNG
패밀리	NNG
골드	NNG
상품	NNG
고체	NNG
액체	NNG
홈플러스	NNG
마트	NNG
낱개	NNG
쿠키치즈	NNG
진하고	NNG
팔백	NNG
마샬라차이	NNG
생강향	NNG
CJ포인트	NNG
삼성카드	NNG
현대M	NNG
L포인트	NNG
롯데상품권	NNG
주차.	NNG
스위트	NNG
팬케이크	NNG
커스터드	NNG
베리	NNG
라즈베리	NNG
콜드	NNG
달작	NNG
칠백	NNG
고객	NNG
세일	NNG
에그	NNG
아메키라노	NNG
1층	NNG
지하	NNG
왼편	NNG
원샷	NNG
수요일	NNG
블랙퍼스트	NNG
아줌마	NNG
여덟	NNG
예약	NNG
긴	NNG
연유라테	NNG
츄러스	NNG
오천이백	NNG
콘파냐	NNG
프로티펀치	NNG
해피	NNG
살사	NNG
2인용	NNG
다쿠아즈케이크	NNG
뭐드러갔슈	NNG
슈	NNG
입맛	NNG
인	NNG
원수	NNG
스페셜티	NNG
블랜디드	NNG
45분	NNG
제한	NNG
많은	NNG
많고	NNG
적은	NNG
평일날	NNG
빈	NNG
오미자차	NNG
펌프	NNG
스팀기	NNG
휴무날	NNG
전날	NNG
당일	NNG
휴업	NNG
생아메리카노	NNG
인원수	NNG
보들라떼	NNG
휴무	NNG
연중무휴	NNG
단백질	NNG
부족	NNG
패드	NNG
백	NNG
자몽티	NNG
제조	NNG
수면	NNG
케모마일	NNG
새콤한	NNG
농축액	NNG
로이보스	NNG
크림티	NNG
성향	NNG
민트티	NNG
순수	NNG
히비스커스네	NNG
